function_name,basicblock_id,has_tracing_call,number_of_instructions,instructions
__yk_opt_body,BB#7,false,2,"TEST8mi renamable $rax, 1, $noreg, 9, $noreg, 24, implicit-def $eflags :: (load (s8) from %ir.92); JCC_1 %bb.13, 4, implicit $eflags"
__yk_opt_body,BB#8,false,3,"renamable $rdi = MOV64rm killed renamable $r12, 1, $noreg, 24, $noreg :: (load (s64) from %ir.97); CMP8mi renamable $rdi, 1, $noreg, 101, $noreg, 2, implicit-def $eflags :: (load (s8) from %ir.99); JCC_1 %bb.11, 7, implicit $eflags"
__yk_opt_body,BB#9,false,3,"CALL64pcrel32 @__yk_opt_reallymarkobject, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp; TEST8mi killed renamable $r14, 1, $noreg, 9, $noreg, 6, implicit-def $eflags :: (load (s8) from %ir.103); JCC_1 %bb.13, 4, implicit $eflags"
__yk_opt_body,BB#10,false,4,"renamable $cl = MOV8rm renamable $rax, 1, $noreg, 9, $noreg :: (load (s8) from %ir.108); renamable $cl = AND8ri killed renamable $cl(tied-def 0), -8, implicit-def dead $eflags; MOV8mr renamable $rax, 1, $noreg, 9, $noreg, killed renamable $cl :: (store (s8) into %ir.108); JMP_1 %bb.13"
__yk_opt_body,BB#11,false,2,"CMP8mi renamable $rdi, 1, $noreg, 102, $noreg, 0, implicit-def $eflags :: (load (s8) from %ir.113, align 2); JCC_1 %bb.13, 5, implicit $eflags"
__yk_opt_body,BB#12,false,4,"renamable $cl = AND8ri killed renamable $cl(tied-def 0), -57, implicit-def dead $eflags; renamable $dl = MOV8rm killed renamable $rdi, 1, $noreg, 100, $noreg :: (load (s8) from %ir.118, align 4); renamable $dl = AND8ri killed renamable $dl(tied-def 0), 24, implicit-def dead $eflags; MOV8mr killed renamable $r14, 1, $noreg, 9, $noreg, killed renamable $dl :: (store (s8) into %ir.122)"
__yk_opt_body,BB#13,false,25,"MOV64mr $rsp, 1, $noreg, 96, $noreg, renamable $rax :: (store (s64) into %ir.5, !tbaa !293); renamable $edx = MOV32rm $rsp, 1, $noreg, 20, $noreg :: (load (s32) from %stack.4); MOV32mr renamable $rax, 1, $noreg, 44, $noreg, renamable $edx :: (store (s32) into %ir.124); renamable $rcx = MOV64rm renamable $rbx, 1, $noreg, 48, $noreg :: (load (s64) from %ir.125); MOV64mr $rsp, 1, $noreg, 104, $noreg, killed renamable $rcx :: (store (s64) into %ir.127, !tbaa !311); MOV64mr $rsp, 1, $noreg, 112, $noreg, renamable $rbx :: (store (s64) into %ir.128, !tbaa !284); renamable $rcx = LEA64r $rsp, 1, $noreg, 96, $noreg; MOV64mr renamable $rbx, 1, $noreg, 48, $noreg, killed renamable $rcx :: (store (s64) into %ir.125); MOV64mi32 $rsp, 1, $noreg, 128, $noreg, 0 :: (store (s64) into %ir.129); MOV32mr $rsp, 1, $noreg, 136, $noreg, killed renamable $edx :: (store (s32) into %ir.130, align 8, !tbaa !314); MOV64mi32 $rsp, 1, $noreg, 140, $noreg, 0 :: (store (s64) into %ir.132, align 4); MOV32mi $rsp, 1, $noreg, 148, $noreg, 0 :: (store (s32) into %ir.133, !tbaa !317); MOV32mi $rsp, 1, $noreg, 160, $noreg, 0 :: (store (s32) into %ir.135, align 8); MOV32mi $rsp, 1, $noreg, 163, $noreg, 0 :: (store (s32) into %ir.135 + 3, align 1, basealign 8); renamable $rdx = MOV64rm renamable $rbx, 1, $noreg, 88, $noreg :: (load (s64) from %ir.136); renamable $ecx = MOV32rm renamable $rdx, 1, $noreg, 8, $noreg :: (load (s32) from %ir.138, align 8); MOV32mr $rsp, 1, $noreg, 152, $noreg, killed renamable $ecx :: (store (s32) into %ir.140, align 8, !tbaa !289); renamable $esi = MOV32rm renamable $rdx, 1, $noreg, 40, $noreg :: (load (s32) from %ir.141, align 8); MOV32mr $rsp, 1, $noreg, 156, $noreg, renamable $esi :: (store (s32) into %ir.143, !tbaa !319); MOV64mi32 $rsp, 1, $noreg, 120, $noreg, 0 :: (store (s64) into %ir.144, !tbaa !320); renamable $r12 = MOV64rm renamable $rbx, 1, $noreg, 96, $noreg :: (load (s64) from %ir.145); MOV64mr renamable $rax, 1, $noreg, 144, $noreg, renamable $r12 :: (store (s64) into %ir.147); renamable $cl = MOV8rm renamable $rax, 1, $noreg, 9, $noreg :: (load (s8) from %ir.148); TEST8ri renamable $cl, 32, implicit-def $eflags; JCC_1 %bb.15, 5, implicit $eflags"
__yk_opt_body,BB#14,false,1,JMP_1 %bb.22
__yk_opt_body,BB#15,false,2,"TEST8mi renamable $r12, 1, $noreg, 9, $noreg, 24, implicit-def $eflags :: (load (s8) from %ir.153); JCC_1 %bb.14, 4, implicit $eflags"
__yk_opt_body,BB#16,false,4,"renamable $rdx = MOV64rm renamable $rbx, 1, $noreg, 56, $noreg :: (load (s64) from %ir.158); renamable $rdi = MOV64rm killed renamable $rdx, 1, $noreg, 24, $noreg :: (load (s64) from %ir.160); CMP8mi renamable $rdi, 1, $noreg, 101, $noreg, 2, implicit-def $eflags :: (load (s8) from %ir.162); JCC_1 %bb.19, 7, implicit $eflags"
__yk_opt_body,BB#17,false,3,"CALL64pcrel32 @__yk_opt_reallymarkobject, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp; TEST8mi $r14, 1, $noreg, 9, $noreg, 6, implicit-def $eflags :: (load (s8) from %ir.166); JCC_1 %bb.21, 4, implicit $eflags"
__yk_opt_body,BB#18,false,4,"renamable $cl = MOV8rm renamable $r12, 1, $noreg, 9, $noreg :: (load (s8) from %ir.171); renamable $cl = AND8ri killed renamable $cl(tied-def 0), -8, implicit-def dead $eflags; MOV8mr killed renamable $r12, 1, $noreg, 9, $noreg, killed renamable $cl :: (store (s8) into %ir.171); JMP_1 %bb.21"
__yk_opt_body,BB#19,false,2,"CMP8mi renamable $rdi, 1, $noreg, 102, $noreg, 0, implicit-def $eflags :: (load (s8) from %ir.176, align 2); JCC_1 %bb.21, 5, implicit $eflags"
__yk_opt_body,BB#20,false,4,"renamable $cl = AND8ri killed renamable $cl(tied-def 0), -57, implicit-def dead $eflags; renamable $dl = MOV8rm killed renamable $rdi, 1, $noreg, 100, $noreg :: (load (s8) from %ir.181, align 4); renamable $dl = AND8ri killed renamable $dl(tied-def 0), 24, implicit-def dead $eflags; MOV8mr renamable $rax, 1, $noreg, 9, $noreg, killed renamable $dl :: (store (s8) into %ir.185)"
__yk_opt_body,BB#21,false,5,"renamable $dil = MOV8rm $rsp, 1, $noreg, 162, $noreg, implicit-def $rdi :: (dereferenceable load (s8) from %ir.187, align 2, !tbaa !281); renamable $rdx = MOV64rm $rsp, 1, $noreg, 112, $noreg :: (dereferenceable load (s64) from %ir.189, !tbaa !284); renamable $rcx = MOV64rm $rsp, 1, $noreg, 120, $noreg :: (dereferenceable load (s64) from %ir.195, !tbaa !320); renamable $rdx = MOV64rm killed renamable $rdx, 1, $noreg, 88, $noreg :: (load (s64) from %ir.191); renamable $esi = MOV32rm renamable $rdx, 1, $noreg, 40, $noreg :: (load (s32) from %ir.193, align 8)"
__yk_opt_body,BB#22,false,9,"MOV8mi killed renamable $rax, 1, $noreg, 12, $noreg, 2 :: (store (s8) into %ir.202, align 4); MOV8mi $rsp, 1, $noreg, 74, $noreg, 0 :: (store (s8) into %ir.203, align 2, !tbaa !321); MOV8mr $rsp, 1, $noreg, 72, $noreg, renamable $dil, implicit killed $rdi :: (store (s8) into %ir.204, align 8, !tbaa !323); MOV32mr $rsp, 1, $noreg, 64, $noreg, killed renamable $esi :: (store (s32) into %ir.205, align 8, !tbaa !324); renamable $eax = MOV32rm killed renamable $rdx, 1, $noreg, 24, $noreg :: (load (s32) from %ir.206, align 8); MOV32mr $rsp, 1, $noreg, 68, $noreg, killed renamable $eax :: (store (s32) into %ir.208, !tbaa !325); MOV8mi $rsp, 1, $noreg, 73, $noreg, 0 :: (store (s8) into %ir.209, !tbaa !326); TEST64rr renamable $rcx, renamable $rcx, implicit-def $eflags; JCC_1 %bb.24, 5, implicit $eflags"
__yk_opt_body,BB#23,false,1,JMP_1 %bb.25
__yk_opt_body,BB#24,false,2,"CMP8mi renamable $rcx, 1, $noreg, 19, $noreg, 0, implicit-def $eflags :: (load (s8) from %ir.212); renamable $al = SETCCr 5, implicit $eflags, implicit-def $eax"
__yk_opt_body,BB#25,false,6,"MOV8mr $rsp, 1, $noreg, 75, $noreg, renamable $al, implicit killed $eax :: (store (s8) into %ir.218, !tbaa !327); MOV64mr $rsp, 1, $noreg, 56, $noreg, killed renamable $rcx :: (store (s64) into %ir.6, !tbaa !328); renamable $rax = LEA64r $rsp, 1, $noreg, 56, $noreg; MOV64mr $rsp, 1, $noreg, 120, $noreg, killed renamable $rax :: (store (s64) into %ir.219, !tbaa !320); CMP32mi renamable $rbx, 1, $noreg, 16, $noreg, 40, implicit-def $eflags :: (load (s32) from %ir.220, align 8); JCC_1 %bb.85, 5, implicit $eflags"
__yk_opt_body,BB#26,false,8,"renamable $r13 = LEA64r renamable $rbx, 1, $noreg, 16, $noreg; renamable $eax = MOV32rm renamable $rbx, 1, $noreg, 4, $noreg :: (load (s32) from %ir.225); renamable $ecx = MOV32rm renamable $rbx, 1, $noreg, 32, $noreg :: (load (s32) from %ir.228, align 8); MOV32mr renamable $rbx, 1, $noreg, 8, $noreg, killed renamable $eax :: (store (s32) into %ir.227, align 8); renamable $rax = LEA64r renamable $rbx, 1, $noreg, 32, $noreg; CMP32ri killed renamable $ecx, 288, implicit-def $eflags; MOV64mr $rsp, 1, $noreg, 24, $noreg, renamable $rax :: (store (s64) into %stack.2); JCC_1 %bb.28, 4, implicit $eflags"
__yk_opt_body,BB#27,false,4,"renamable $xmm0 = MOVUPSrm renamable $rax, 1, $noreg, 0, $noreg :: (load (s128) from %ir.228, align 8); MOVUPSmr renamable $r13, 1, $noreg, 0, $noreg, killed renamable $xmm0 :: (store (s128) into %ir.220, align 8); MOV32mi killed renamable $rax, 1, $noreg, 0, $noreg, 288 :: (store (s32) into %ir.228, align 8); JMP_1 %bb.29"
__yk_opt_body,BB#28,false,3,"renamable $rsi = LEA64r renamable $rbx, 1, $noreg, 24, $noreg; CALL64pcrel32 @__yk_opt_llex, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; MOV32mr renamable $rbx, 1, $noreg, 16, $noreg, killed renamable $eax :: (store (s32) into %ir.235, align 8)"
__yk_opt_body,BB#29,false,2,"TEST32rr killed renamable $r15d, renamable $r15d, implicit-def $eflags; JCC_1 %bb.37, 4, implicit $eflags"
__yk_opt_body,BB#30,false,8,"CALL64pcrel32 @__yk_opt_luaX_newstring, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $rdi = MOV64rm renamable $rbx, 1, $noreg, 48, $noreg :: (load (s64) from %ir.240); renamable $r14 = MOV64rm renamable $rbx, 1, $noreg, 88, $noreg :: (load (s64) from %ir.242); renamable $edx = MOV32rm renamable $r14, 1, $noreg, 8, $noreg :: (load (s32) from %ir.244, align 8); renamable $edx = nsw INC32r killed renamable $edx(tied-def 0), implicit-def dead $eflags; renamable $eax = nsw SUB32rm killed renamable $eax(tied-def 0), renamable $rdi, 1, $noreg, 56, $noreg, implicit-def dead $eflags :: (load (s32) from %ir.247, align 8); CMP32ri killed renamable $eax, 201, implicit-def $eflags; JCC_1 %bb.86, 13, implicit $eflags"
__yk_opt_body,BB#31,false,16,"renamable $rdi = MOV64rm renamable $rbx, 1, $noreg, 56, $noreg :: (load (s64) from %ir.253); renamable $rsi = MOV64rm renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.243); renamable $rcx = LEA64r renamable $r14, 1, $noreg, 12, $noreg; MOV64mi32 $rsp, 1, $noreg, 0, $noreg, @.str.96.342 :: (store (s64) into stack); $r8d = MOV32ri 24; $r9d = MOV32ri 65535; CALL64pcrel32 @__yk_opt_luaM_growaux_, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx, implicit $rcx, implicit $r8d, implicit $r9d, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; MOV64mr renamable $r14, 1, $noreg, 0, $noreg, renamable $rax :: (store (s64) into %ir.243); renamable $rcx = MOVSX64rm32 renamable $r14, 1, $noreg, 8, $noreg :: (load (s32) from %ir.258, align 8); renamable $edx = LEA64_32r renamable $rcx, 1, $noreg, 1, $noreg; MOV32mr killed renamable $r14, 1, $noreg, 8, $noreg, killed renamable $edx :: (store (s32) into %ir.258, align 8); renamable $rcx = LEA64r killed renamable $rcx, 2, renamable $rcx, 0, $noreg; MOV8mi renamable $rax, 8, renamable $rcx, 9, $noreg, 0 :: (store (s8) into %ir.263); MOV64mr killed renamable $rax, 8, killed renamable $rcx, 16, $noreg, killed renamable $r15 :: (store (s64) into %ir.264); renamable $rsi = MOV64rm renamable $rbx, 1, $noreg, 48, $noreg :: (load (s64) from %ir.265); renamable $eax = MOVZX32rm8 renamable $rsi, 1, $noreg, 66, $noreg :: (load (s8) from %ir.267, align 2)"
__yk_opt_body,BB#32,false,2,"TEST32rr renamable $eax, renamable $eax, implicit-def $eflags; JCC_1 %bb.34, 15, implicit $eflags"
__yk_opt_body,BB#33,false,1,JMP_1 %bb.36
__yk_opt_body,BB#34,false,10,"renamable $eax = DEC32r killed renamable $eax(tied-def 0), implicit-def dead $eflags; renamable $rcx = MOV64rm renamable $rsi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.275); renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 88, $noreg :: (load (s64) from %ir.277); renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.278); renamable $edx = MOV32rm renamable $rsi, 1, $noreg, 56, $noreg :: (load (s32) from %ir.280, align 8); renamable $edx = ADD32rr killed renamable $edx(tied-def 0), renamable $eax, implicit-def dead $eflags; renamable $rdx = MOVSX64rr32 killed renamable $edx; renamable $rdx = LEA64r killed renamable $rdx, 2, renamable $rdx, 0, $noreg; CMP8mi renamable $rcx, 8, renamable $rdx, 9, $noreg, 3, implicit-def $eflags :: (load (s8) from %ir.286); JCC_1 %bb.32, 4, implicit $eflags"
__yk_opt_body,BB#35,false,3,"renamable $rax = LEA64r killed renamable $rcx, 8, killed renamable $rdx, 0, $noreg; renamable $al = MOV8rm killed renamable $rax, 1, $noreg, 10, $noreg, implicit-def $eax :: (load (s8) from %ir.290, align 2); renamable $al = INC8r renamable $al(tied-def 0), implicit-def dead $eflags, implicit killed $eax, implicit-def $eax"
__yk_opt_body,BB#36,false,13,"renamable $ecx = MOVZX32rm8 renamable $rsi, 1, $noreg, 66, $noreg, implicit-def $rcx :: (load (s8) from %ir.295, align 2); renamable $edx = LEA64_32r renamable $rcx, 1, $noreg, 1, $noreg; MOV8mr renamable $rsi, 1, $noreg, 66, $noreg, renamable $dl, implicit killed $edx :: (store (s8) into %ir.295, align 2); renamable $rdx = MOV64rm renamable $rsi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.298); renamable $rdx = MOV64rm killed renamable $rdx, 1, $noreg, 88, $noreg :: (load (s64) from %ir.300); renamable $r14 = MOV64rm killed renamable $rdx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.301); renamable $rdx = MOVSX64rm32 renamable $rsi, 1, $noreg, 56, $noreg :: (load (s32) from %ir.303, align 8); renamable $rdx = nsw ADD64rr killed renamable $rdx(tied-def 0), killed renamable $rcx, implicit-def dead $eflags; renamable $r15 = LEA64r killed renamable $rdx, 2, renamable $rdx, 0, $noreg; MOV8mr renamable $r14, 8, renamable $r15, 10, $noreg, renamable $al, implicit killed $eax :: (store (s8) into %ir.309, align 2); renamable $rdx = MOV64rm renamable $r14, 8, renamable $r15, 16, $noreg :: (load (s64) from %ir.310); CALL64pcrel32 @__yk_opt_registerlocalvar, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; MOV16mr killed renamable $r14, 8, killed renamable $r15, 12, $noreg, renamable $ax, implicit killed $eax :: (store (s16) into %ir.314, align 4)"
__yk_opt_body,BB#37,false,8,"renamable $r12 = MOV64rm renamable $rbx, 1, $noreg, 48, $noreg :: (load (s64) from %ir.316); renamable $rax = MOV64rm renamable $r12, 1, $noreg, 0, $noreg :: (load (s64) from %ir.317); MOV64mr $rsp, 1, $noreg, 32, $noreg, killed renamable $rax :: (store (s64) into %stack.8); renamable $eax = MOV32rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s32) from %ir.319, align 8); MOV64mr $rsp, 1, $noreg, 40, $noreg, renamable $r12 :: (store (s64) into %stack.7); CMP32ri renamable $eax, 41, implicit-def $eflags; MOV64mr $rsp, 1, $noreg, 80, $noreg, renamable $r13 :: (store (s64) into %stack.6); JCC_1 %bb.52, 4, implicit $eflags"
__yk_opt_body,BB#38,false,2,"renamable $r12 = LEA64r renamable $rbx, 1, $noreg, 24, $noreg; JMP_1 %bb.43"
__yk_opt_body,BB#39,false,5,"renamable $eax = MOV32rm renamable $rbx, 1, $noreg, 4, $noreg :: (load (s32) from %ir.325); renamable $ecx = MOV32rm renamable $rbx, 1, $noreg, 32, $noreg :: (load (s32) from %ir.328, align 8); MOV32mr renamable $rbx, 1, $noreg, 8, $noreg, killed renamable $eax :: (store (s32) into %ir.327, align 8); CMP32ri killed renamable $ecx, 288, implicit-def $eflags; JCC_1 %bb.41, 4, implicit $eflags"
__yk_opt_body,BB#40,false,6,"renamable $rax = MOV64rm $rsp, 1, $noreg, 24, $noreg :: (load (s64) from %stack.2); renamable $xmm0 = MOVUPSrm renamable $rax, 1, $noreg, 0, $noreg :: (load (s128) from %ir.228, align 8); MOVUPSmr renamable $r13, 1, $noreg, 0, $noreg, killed renamable $xmm0 :: (store (s128) into %ir.220, align 8); MOV32mi killed renamable $rax, 1, $noreg, 0, $noreg, 288 :: (store (s32) into %ir.228, align 8); renamable $eax = MOV32rm renamable $r13, 1, $noreg, 0, $noreg :: (load (s32) from %ir.220, align 8); JMP_1 %bb.42"
__yk_opt_body,BB#41,false,2,"CALL64pcrel32 @__yk_opt_llex, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; MOV32mr renamable $rbx, 1, $noreg, 16, $noreg, renamable $eax :: (store (s32) into %ir.335, align 8)"
__yk_opt_body,BB#42,false,1,"renamable $r14d = nuw nsw INC32r killed renamable $r14d(tied-def 0), implicit-def dead $eflags"
__yk_opt_body,BB#43,false,2,"CMP32ri renamable $eax, 291, implicit-def $eflags; JCC_1 %bb.46, 4, implicit $eflags"
__yk_opt_body,BB#44,false,2,"CMP32ri killed renamable $eax, 280, implicit-def $eflags; JCC_1 %bb.60, 4, implicit $eflags"
__yk_opt_body,BB#45,false,1,"CALL64pcrel32 @__yk_opt_luaX_syntaxerror, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp"
__yk_opt_body,BB#46,false,5,"renamable $r15 = MOV64rm renamable $rbx, 1, $noreg, 24, $noreg :: (load (s64) from %ir.343); renamable $eax = MOV32rm renamable $rbx, 1, $noreg, 4, $noreg :: (load (s32) from %ir.345); MOV32mr renamable $rbx, 1, $noreg, 8, $noreg, killed renamable $eax :: (store (s32) into %ir.347, align 8); CMP32mi renamable $rbx, 1, $noreg, 32, $noreg, 288, implicit-def $eflags :: (load (s32) from %ir.348, align 8); JCC_1 %bb.48, 4, implicit $eflags"
__yk_opt_body,BB#47,false,5,"renamable $rax = MOV64rm $rsp, 1, $noreg, 24, $noreg :: (load (s64) from %stack.2); renamable $xmm0 = MOVUPSrm renamable $rax, 1, $noreg, 0, $noreg :: (load (s128) from %ir.228, align 8); MOVUPSmr renamable $r13, 1, $noreg, 0, $noreg, killed renamable $xmm0 :: (store (s128) into %ir.220, align 8); MOV32mi killed renamable $rax, 1, $noreg, 0, $noreg, 288 :: (store (s32) into %ir.228, align 8); JMP_1 %bb.49"
__yk_opt_body,BB#48,false,2,"CALL64pcrel32 @__yk_opt_llex, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; MOV32mr renamable $rbx, 1, $noreg, 16, $noreg, killed renamable $eax :: (store (s32) into %ir.354, align 8)"
__yk_opt_body,BB#49,false,7,"renamable $rdi = MOV64rm renamable $rbx, 1, $noreg, 48, $noreg :: (load (s64) from %ir.356); renamable $rbp = MOV64rm renamable $rbx, 1, $noreg, 88, $noreg :: (load (s64) from %ir.358); renamable $edx = MOV32rm renamable $rbp, 1, $noreg, 8, $noreg :: (load (s32) from %ir.360, align 8); renamable $edx = nsw INC32r killed renamable $edx(tied-def 0), implicit-def dead $eflags; renamable $eax = nsw SUB32rm killed renamable $eax(tied-def 0), renamable $rdi, 1, $noreg, 56, $noreg, implicit-def dead $eflags :: (load (s32) from %ir.363, align 8); CMP32ri killed renamable $eax, 201, implicit-def $eflags; JCC_1 %bb.86, 13, implicit $eflags"
__yk_opt_body,BB#50,false,16,"renamable $rdi = MOV64rm renamable $rbx, 1, $noreg, 56, $noreg :: (load (s64) from %ir.370); renamable $rsi = MOV64rm renamable $rbp, 1, $noreg, 0, $noreg :: (load (s64) from %ir.359); renamable $rcx = LEA64r renamable $rbp, 1, $noreg, 12, $noreg; MOV64mi32 $rsp, 1, $noreg, 0, $noreg, @.str.96.342 :: (store (s64) into stack); $r8d = MOV32ri 24; $r9d = MOV32ri 65535; CALL64pcrel32 @__yk_opt_luaM_growaux_, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx, implicit $rcx, implicit $r8d, implicit $r9d, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; MOV64mr renamable $rbp, 1, $noreg, 0, $noreg, renamable $rax :: (store (s64) into %ir.359); renamable $rcx = MOVSX64rm32 renamable $rbp, 1, $noreg, 8, $noreg :: (load (s32) from %ir.375, align 8); renamable $edx = LEA64_32r renamable $rcx, 1, $noreg, 1, $noreg; MOV32mr killed renamable $rbp, 1, $noreg, 8, $noreg, killed renamable $edx :: (store (s32) into %ir.375, align 8); renamable $rcx = LEA64r killed renamable $rcx, 2, renamable $rcx, 0, $noreg; MOV8mi renamable $rax, 8, renamable $rcx, 9, $noreg, 0 :: (store (s8) into %ir.380); MOV64mr killed renamable $rax, 8, killed renamable $rcx, 16, $noreg, killed renamable $r15 :: (store (s64) into %ir.381); CMP32mi renamable $rbx, 1, $noreg, 16, $noreg, 44, implicit-def $eflags :: (load (s32) from %ir.383, align 8); JCC_1 %bb.39, 4, implicit $eflags"
__yk_opt_body,BB#51,false,2,"renamable $r14d = INC32r killed renamable $r14d(tied-def 0), implicit-def dead $eflags; renamable $r12 = MOV64rm renamable $rbx, 1, $noreg, 48, $noreg :: (load (s64) from %ir.387)"
__yk_opt_body,BB#52,false,1,"renamable $eax = MOVZX32rm8 renamable $r12, 1, $noreg, 66, $noreg :: (load (s8) from %ir.392, align 2)"
__yk_opt_body,BB#53,false,2,"TEST32rr renamable $eax, renamable $eax, implicit-def $eflags; JCC_1 %bb.55, 15, implicit $eflags"
__yk_opt_body,BB#54,false,1,JMP_1 %bb.57
__yk_opt_body,BB#55,false,10,"renamable $eax = DEC32r killed renamable $eax(tied-def 0), implicit-def dead $eflags; renamable $rcx = MOV64rm renamable $r12, 1, $noreg, 16, $noreg :: (load (s64) from %ir.400); renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 88, $noreg :: (load (s64) from %ir.402); renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.403); renamable $edx = MOV32rm renamable $r12, 1, $noreg, 56, $noreg :: (load (s32) from %ir.405, align 8); renamable $edx = ADD32rr killed renamable $edx(tied-def 0), renamable $eax, implicit-def dead $eflags; renamable $rdx = MOVSX64rr32 killed renamable $edx; renamable $rdx = LEA64r killed renamable $rdx, 2, renamable $rdx, 0, $noreg; CMP8mi renamable $rcx, 8, renamable $rdx, 9, $noreg, 3, implicit-def $eflags :: (load (s8) from %ir.411); JCC_1 %bb.53, 4, implicit $eflags"
__yk_opt_body,BB#56,false,3,"renamable $rax = LEA64r killed renamable $rcx, 8, killed renamable $rdx, 0, $noreg; renamable $r15d = MOVZX32rm8 killed renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.415, align 2); renamable $r15d = nuw nsw INC32r killed renamable $r15d(tied-def 0), implicit-def dead $eflags"
__yk_opt_body,BB#57,false,2,"TEST32rr renamable $r14d, renamable $r14d, implicit-def $eflags; JCC_1 %bb.59, 14, implicit $eflags"
